"METODE","FAILS1","FAILS2","SAKRITIBAS_PROCENTS","KONCEPTU_SAKRITIBA","FRAZU_SAKRITIBA","KLASIFIKACIJA","N_VERTIBA","LOGA_IZMERS","STOPVARDU_SKAITS","KONCEPTU_SVARS","FRAZU_SVARS"
"Simbolu N-Gramas","2","9_citsAttels",0.2904,0.6106,0.2904,0,3,0,0,0,1
"Simbolu N-Gramas","2","9_konceptuNomaina",0.2904,0.2135,0.2904,0,3,0,0,0,1
"Simbolu N-Gramas","2","9_ORIGINAL",0.2904,0.6106,0.2904,0,3,0,0,0,1
"Simbolu N-Gramas","2","9_pilnaKopija",0.2904,0.6106,0.2904,0,3,0,0,0,1
"Simbolu N-Gramas","2","9_struktura",0.2625,0.5983,0.2625,0,3,0,0,0,1
"Simbolu N-Gramas","4","8",0.2429,0.3066,0.2429,0,3,0,0,0,1
"Simbolu N-Gramas","8","9_struktura",0.235,0.3075,0.235,0,3,0,0,0,1
"Simbolu N-Gramas","7","9_struktura",0.235,0.68,0.235,0,3,0,0,0,1
"Simbolu N-Gramas","8","9_citsAttels",0.2325,0.3128,0.2325,0,3,0,0,0,1
"Simbolu N-Gramas","8","9_konceptuNomaina",0.2325,0.2618,0.2325,0,3,0,0,0,1
"Simbolu N-Gramas","8","9_ORIGINAL",0.2325,0.3128,0.2325,0,3,0,0,0,1
"Simbolu N-Gramas","8","9_pilnaKopija",0.2325,0.3128,0.2325,0,3,0,0,0,1
"Simbolu N-Gramas","8","9_troksni",0.2042,0.3172,0.2042,0,3,0,0,0,1
"Simbolu N-Gramas","1","2",0.271,0.0891,0.271,0,5,0,10,0,1
"Simbolu N-Gramas","2","4",0.2673,0.0944,0.2673,0,5,0,10,0,1
"Simbolu N-Gramas","4","6",0.2613,0.0545,0.2613,0,5,0,10,0,1
"Simbolu N-Gramas","1","5",0.2608,0.1953,0.2608,0,5,0,10,0,1
"Simbolu N-Gramas","1","4",0.2493,0.1841,0.2493,0,5,0,10,0,1
"Simbolu N-Gramas","4","9_frazuNomaina",0.2475,0.1411,0.2475,0,5,0,10,0,1
"Simbolu N-Gramas","4","5",0.2473,0.1457,0.2473,0,5,0,10,0,1
"Simbolu N-Gramas","4","9_troksni",0.246,0.0636,0.246,0,5,0,10,0,1
"Simbolu N-Gramas","6","7",0.2408,0.0321,0.2408,0,5,0,10,0,1
"Simbolu N-Gramas","1","6",0.2313,0.1367,0.2313,0,5,0,10,0,1
"Simbolu N-Gramas","4","9_50uz50_Nomaina",0.2255,0.0897,0.2255,0,5,0,10,0,1
"Simbolu N-Gramas","2","5",0.2179,0.0849,0.2179,0,5,0,10,0,1
"Simbolu N-Gramas","3","4",0.2141,0.1078,0.2141,0,5,0,10,0,1
"Simbolu N-Gramas","2","9_citsAttels",0.4649,0.4649,0.2442,0,3,0,5,1,0
"Simbolu N-Gramas","2","9_ORIGINAL",0.4649,0.4649,0.2442,0,3,0,5,1,0
"Simbolu N-Gramas","2","9_pilnaKopija",0.4649,0.4649,0.2442,0,3,0,5,1,0
"Simbolu N-Gramas","2","9_frazuNomaina",0.4541,0.4541,0.2855,0,3,0,5,1,0
"Simbolu N-Gramas","2","9_struktura",0.4499,0.4499,0.2173,0,3,0,5,1,0
"Simbolu N-Gramas","6","8",0.4199,0.4199,0.2285,0,3,0,5,1,0
"Simbolu N-Gramas","3","8",0.4172,0.4172,0.1809,0,3,0,5,1,0
"Simbolu N-Gramas","2","3",0.409,0.409,0.319,0,3,0,5,1,0
"Simbolu N-Gramas","3","5",0.3959,0.3959,0.3603,0,3,0,5,1,0
"Simbolu N-Gramas","2","5",0.3959,0.3959,0.3903,0,3,0,5,1,0
"Simbolu N-Gramas","1","5",0.3901,0.3901,0.4849,0,3,0,5,1,0
"Simbolu N-Gramas","4","5",0.3846,0.3846,0.5207,0,3,0,5,1,0
"Simbolu N-Gramas","5","8",0.3756,0.3756,0.2037,0,3,0,5,1,0
"Simbolu N-Gramas","4","9_citsAttels",0.3668,0.3668,0.4122,0,3,0,5,1,0
"Simbolu N-Gramas","4","9_ORIGINAL",0.3668,0.3668,0.4122,0,3,0,5,1,0
"Simbolu N-Gramas","4","9_pilnaKopija",0.3668,0.3668,0.4122,0,3,0,5,1,0
"Simbolu N-Gramas","2","4",0.3628,0.3628,0.4406,0,3,0,5,1,0
"Simbolu N-Gramas","4","9_frazuNomaina",0.36,0.36,0.4827,0,3,0,5,1,0
"Simbolu N-Gramas","4","9_struktura",0.3575,0.3575,0.3272,0,3,0,5,1,0
"Simbolu N-Gramas","1","4",0.3564,0.3564,0.5215,0,3,0,5,1,0
"Simbolu N-Gramas","2","9_50uz50_Nomaina",0.351,0.351,0.3101,0,3,0,5,1,0
"Simbolu N-Gramas","2","8",0.3423,0.3423,0.1597,0,3,0,5,1,0
"Simbolu N-Gramas","5","9_frazuNomaina",0.3375,0.3375,0.4265,0,3,0,5,1,0
"Simbolu N-Gramas","5","9_citsAttels",0.3358,0.3358,0.4136,0,3,0,5,1,0
"Simbolu N-Gramas","5","9_ORIGINAL",0.3358,0.3358,0.4136,0,3,0,5,1,0
"Simbolu N-Gramas","5","9_pilnaKopija",0.3358,0.3358,0.4136,0,3,0,5,1,0
"Simbolu N-Gramas","5","9_struktura",0.335,0.335,0.3305,0,3,0,5,1,0
"Simbolu N-Gramas","1","6",0.3311,0.3311,0.4627,0,3,0,5,1,0
"Simbolu N-Gramas","2","9_troksni",0.3273,0.3273,0.3737,0,3,0,5,1,0
"Simbolu N-Gramas","1","2",0.3213,0.3213,0.4832,0,3,0,5,1,0
"Simbolu N-Gramas","2","6",0.3173,0.3173,0.2798,0,3,0,5,1,0
"Simbolu N-Gramas","1","9_citsAttels",0.3137,0.3137,0.3178,0,3,0,5,1,0
"Simbolu N-Gramas","1","9_ORIGINAL",0.3137,0.3137,0.3178,0,3,0,5,1,0
"Simbolu N-Gramas","1","9_pilnaKopija",0.3137,0.3137,0.3178,0,3,0,5,1,0
"Simbolu N-Gramas","3","9_citsAttels",0.3109,0.3109,0.3436,0,3,0,5,1,0
"Simbolu N-Gramas","3","9_ORIGINAL",0.3109,0.3109,0.3436,0,3,0,5,1,0
"Simbolu N-Gramas","3","9_pilnaKopija",0.3109,0.3109,0.3436,0,3,0,5,1,0
"Simbolu N-Gramas","1","9_frazuNomaina",0.3077,0.3077,0.3271,0,3,0,5,1,0
"Simbolu N-Gramas","1","3",0.3073,0.3073,0.4386,0,3,0,5,1,0
"Simbolu N-Gramas","1","9_struktura",0.3038,0.3038,0.2906,0,3,0,5,1,0
"Simbolu N-Gramas","4","9_troksni",0.3031,0.3031,0.5047,0,3,0,5,1,0
"Simbolu N-Gramas","3","9_frazuNomaina",0.3028,0.3028,0.3488,0,3,0,5,1,0
"Simbolu N-Gramas","3","4",0.3026,0.3026,0.504,0,3,0,5,1,0
"Simbolu N-Gramas","5","9_50uz50_Nomaina",0.3001,0.3001,0.4488,0,3,0,5,1,0
"Simbolu N-Gramas","5","6",0.2996,0.2996,0.4352,0,3,0,5,1,0
"Simbolu N-Gramas","3","9_struktura",0.2982,0.2982,0.2913,0,3,0,5,1,0
"Simbolu N-Gramas","3","9_50uz50_Nomaina",0.2969,0.2969,0.3536,0,3,0,5,1,0
"Simbolu N-Gramas","7","9_troksni",0.2904,0.2904,0.3352,0,3,0,5,1,0
"Simbolu N-Gramas","5","9_troksni",0.287,0.287,0.3892,0,3,0,5,1,0
"Simbolu N-Gramas","3","6",0.2816,0.2816,0.4181,0,3,0,5,1,0
"Simbolu N-Gramas","8","9_50uz50_Nomaina",0.274,0.274,0.2287,0,3,0,5,1,0
"Simbolu N-Gramas","8","9_konceptuNomaina",0.2731,0.2731,0.2556,0,3,0,5,1,0
"Simbolu N-Gramas","3","9_troksni",0.2717,0.2717,0.2904,0,3,0,5,1,0
"Simbolu N-Gramas","1","9_50uz50_Nomaina",0.2655,0.2655,0.3443,0,3,0,5,1,0
"Simbolu N-Gramas","6","7",0.2579,0.2579,0.5016,0,3,0,5,1,0
"Simbolu N-Gramas","1","7",0.2563,0.2563,0.3505,0,3,0,5,1,0
"Simbolu N-Gramas","7","9_citsAttels",0.2558,0.2558,0.3767,0,3,0,5,1,0
"Simbolu N-Gramas","7","9_ORIGINAL",0.2558,0.2558,0.3767,0,3,0,5,1,0
"Simbolu N-Gramas","7","9_pilnaKopija",0.2558,0.2558,0.3767,0,3,0,5,1,0
"Simbolu N-Gramas","7","9_frazuNomaina",0.2549,0.2549,0.4107,0,3,0,5,1,0
"Simbolu N-Gramas","3","7",0.2541,0.2541,0.3038,0,3,0,5,1,0
"Simbolu N-Gramas","1","9_troksni",0.2538,0.2538,0.3799,0,3,0,5,1,0
"Simbolu N-Gramas","3","9_konceptuNomaina",0.2531,0.2531,0.3436,0,3,0,5,1,0
"Simbolu N-Gramas","6","9_50uz50_Nomaina",0.253,0.253,0.4394,0,3,0,5,1,0
"Simbolu N-Gramas","7","9_struktura",0.2509,0.2509,0.1886,0,3,0,5,1,0
"Simbolu N-Gramas","2","9_konceptuNomaina",0.2482,0.2482,0.2442,0,3,0,5,1,0
"Simbolu N-Gramas","7","9_50uz50_Nomaina",0.246,0.246,0.4119,0,3,0,5,1,0
"Simbolu N-Gramas","4","6",0.236,0.236,0.5729,0,3,0,5,1,0
"Simbolu N-Gramas","2","7",0.236,0.236,0.0997,0,3,0,5,1,0
"Simbolu N-Gramas","6","9_konceptuNomaina",0.2348,0.2348,0.3789,0,3,0,5,1,0
"Simbolu N-Gramas","4","9_50uz50_Nomaina",0.2333,0.2333,0.4899,0,3,0,5,1,0
"Simbolu N-Gramas","4","9_konceptuNomaina",0.232,0.232,0.4122,0,3,0,5,1,0
"Simbolu N-Gramas","6","9_citsAttels",0.2293,0.2293,0.3789,0,3,0,5,1,0
"Simbolu N-Gramas","6","9_ORIGINAL",0.2293,0.2293,0.3789,0,3,0,5,1,0
"Simbolu N-Gramas","6","9_pilnaKopija",0.2293,0.2293,0.3789,0,3,0,5,1,0
"Simbolu N-Gramas","6","9_frazuNomaina",0.2274,0.2274,0.4188,0,3,0,5,1,0
"Simbolu N-Gramas","6","9_struktura",0.2264,0.2264,0.4056,0,3,0,5,1,0
"Simbolu N-Gramas","1","9_konceptuNomaina",0.2249,0.2249,0.3178,0,3,0,5,1,0
"Simbolu N-Gramas","5","9_konceptuNomaina",0.2232,0.2232,0.4136,0,3,0,5,1,0
"Simbolu N-Gramas","4","7",0.219,0.219,0.4724,0,3,0,5,1,0
"Simbolu N-Gramas","1","8",0.2183,0.2183,0.1329,0,3,0,5,1,0
"Simbolu N-Gramas","5","7",0.2054,0.2054,0.385,0,3,0,5,1,0
"Vardu N-Gramas","1","7",0.7189,0.7189,0.1101,0,2,0,0,1,0
"Vardu N-Gramas","7","9_troksni",0.707,0.707,0.0772,0,2,0,0,1,0
"Vardu N-Gramas","1","9_troksni",0.6989,0.6989,0.0611,0,2,0,0,1,0
"Vardu N-Gramas","1","9_struktura",0.6988,0.6988,0.1564,0,2,0,0,1,0
"Vardu N-Gramas","7","9_citsAttels",0.6971,0.6971,0.0574,0,2,0,0,1,0
"Vardu N-Gramas","7","9_frazuNomaina",0.6971,0.6971,0.0752,0,2,0,0,1,0
"Vardu N-Gramas","7","9_ORIGINAL",0.6971,0.6971,0.0574,0,2,0,0,1,0
"Vardu N-Gramas","7","9_pilnaKopija",0.6971,0.6971,0.0574,0,2,0,0,1,0
"Vardu N-Gramas","7","9_struktura",0.6971,0.6971,0.0404,0,2,0,0,1,0
"Vardu N-Gramas","1","9_citsAttels",0.6957,0.6957,0.0606,0,2,0,0,1,0
"Vardu N-Gramas","1","9_frazuNomaina",0.6957,0.6957,0,0,2,0,0,1,0
"Vardu N-Gramas","1","9_ORIGINAL",0.6957,0.6957,0.0606,0,2,0,0,1,0
"Vardu N-Gramas","1","9_pilnaKopija",0.6957,0.6957,0.0606,0,2,0,0,1,0
"Vardu N-Gramas","1","4",0.5986,0.5986,0.1581,0,2,0,0,1,0
"Vardu N-Gramas","4","7",0.5852,0.5852,0.1946,0,2,0,0,1,0
"Vardu N-Gramas","4","9_troksni",0.5719,0.5719,0.1109,0,2,0,0,1,0
"Vardu N-Gramas","4","9_struktura",0.5702,0.5702,0.087,0,2,0,0,1,0
"Vardu N-Gramas","1","3",0.5672,0.5672,0.1001,0,2,0,0,1,0
"Vardu N-Gramas","4","9_citsAttels",0.5668,0.5668,0.0549,0,2,0,0,1,0
"Vardu N-Gramas","4","9_frazuNomaina",0.5668,0.5668,0.0945,0,2,0,0,1,0
"Vardu N-Gramas","4","9_ORIGINAL",0.5668,0.5668,0.0549,0,2,0,0,1,0
"Vardu N-Gramas","4","9_pilnaKopija",0.5668,0.5668,0.0549,0,2,0,0,1,0
"Vardu N-Gramas","3","7",0.5647,0.5647,0.1137,0,2,0,0,1,0
"Vardu N-Gramas","3","9_troksni",0.555,0.555,0.0175,0,2,0,0,1,0
"Vardu N-Gramas","3","9_citsAttels",0.5464,0.5464,0,0,2,0,0,1,0
"Vardu N-Gramas","3","9_frazuNomaina",0.5464,0.5464,0.0171,0,2,0,0,1,0
"Vardu N-Gramas","3","9_ORIGINAL",0.5464,0.5464,0,0,2,0,0,1,0
"Vardu N-Gramas","3","9_pilnaKopija",0.5464,0.5464,0,0,2,0,0,1,0
"Vardu N-Gramas","3","9_struktura",0.5428,0.5428,0.0122,0,2,0,0,1,0
"Vardu N-Gramas","3","4",0.458,0.458,0.0817,0,2,0,0,1,0
